user_id,cond,wpm,sd,draw_wpm
P04,off,46.002218868544965,5,41.94086536524166
P04,off,46.002218868544965,5,50.285957255388716
P04,off,46.002218868544965,5,47.30397247805662
P04,off,46.002218868544965,5,41.1912937741624
P04,off,46.002218868544965,5,43.68683405044848
P04,off,46.002218868544965,5,42.76609682535425
P04,off,46.002218868544965,5,51.93981697328883
P04,off,46.002218868544965,5,50.53926778958988
P04,off,46.002218868544965,5,42.20230862559032
P04,off,46.002218868544965,5,46.06626569070162
P04,off,46.002218868544965,5,46.00993623707961
P04,off,46.002218868544965,5,52.33438371073945
P04,off,46.002218868544965,5,39.885253144918266
P04,off,46.002218868544965,5,54.49508901299787
P04,off,46.002218868544965,5,45.731444705322026
P04,off,46.002218868544965,5,37.595481816893574
P04,off,46.002218868544965,5,46.42639813412794
P04,off,46.002218868544965,5,44.910146314776284
P04,off,46.002218868544965,5,53.849605253397456
P04,off,46.002218868544965,5,40.46254020717532
P04,off,46.002218868544965,5,53.30094368032048
P04,off,46.002218868544965,5,43.805190172591324
P04,off,46.002218868544965,5,52.460735084676955
P04,off,46.002218868544965,5,38.55815413760311
P04,off,46.002218868544965,5,44.60497402299338
P04,off,46.002218868544965,5,46.28109126508895
P04,off,46.002218868544965,5,42.63977656348688
P04,off,46.002218868544965,5,54.977173380429015
P04,off,46.002218868544965,5,46.49322110855514
P04,off,46.002218868544965,5,40.60418712436568
P04,off,46.002218868544965,5,41.79175068405562
P04,off,46.002218868544965,5,51.605070945075404
P04,off,46.002218868544965,5,51.02097458735541
P04,off,46.002218868544965,5,56.502058375469304
P04,off,46.002218868544965,5,44.96705358901215
P04,off,46.002218868544965,5,51.37790147112819
P04,off,46.002218868544965,5,45.003822443841166
P04,off,46.002218868544965,5,44.13336544848312
P04,off,46.002218868544965,5,43.89811338807806
P04,off,46.002218868544965,5,49.40158510183739
P04,off,46.002218868544965,5,46.752891918980325
P04,off,46.002218868544965,5,47.5671915360587
P04,off,46.002218868544965,5,40.26558629438694
P04,off,46.002218868544965,5,53.10542257663397
P04,off,46.002218868544965,5,51.78681652745418
P04,off,46.002218868544965,5,50.32809689140004
P04,off,46.002218868544965,5,49.20819693505467
P04,off,46.002218868544965,5,45.64052129298203
P04,off,46.002218868544965,5,45.03769834781011
P04,off,46.002218868544965,5,46.28847436863962
P04,off,46.002218868544965,5,52.00821184589534
P04,off,46.002218868544965,5,43.50991598726624
P04,off,46.002218868544965,5,44.565000285150184
P04,off,46.002218868544965,5,42.95964722168277
P04,off,46.002218868544965,5,50.227386825234554
P04,off,46.002218868544965,5,42.58808047222165
P04,off,46.002218868544965,5,45.62108575717752
P04,off,46.002218868544965,5,47.12408395964936
P04,off,46.002218868544965,5,43.71451864364812
P04,off,46.002218868544965,5,38.49026210495772
P04,off,46.002218868544965,5,44.312465773924664
P04,off,46.002218868544965,5,51.34998071786845
P04,off,46.002218868544965,5,46.562737063329024
P04,off,46.002218868544965,5,52.00320882537609
P04,off,46.002218868544965,5,38.59626124812172
P04,off,46.002218868544965,5,54.31663420233919
P04,off,46.002218868544965,5,40.77926994098312
P04,off,46.002218868544965,5,52.416310526281315
P04,off,46.002218868544965,5,44.4333783299976
P04,off,46.002218868544965,5,41.17278985672175
P04,off,46.002218868544965,5,39.860323913057876
P04,off,46.002218868544965,5,42.66512672169807
P04,off,46.002218868544965,5,42.56028362888021
P04,off,46.002218868544965,5,48.21789510704611
P04,off,46.002218868544965,5,52.25753010305445
P04,off,46.002218868544965,5,44.526238726502214
P04,off,46.002218868544965,5,41.088523002625905
P04,off,46.002218868544965,5,50.08329458372915
P04,off,46.002218868544965,5,45.99428246251495
P04,off,46.002218868544965,5,59.597515502005614
P04,off,46.002218868544965,5,46.721201060598
P04,off,46.002218868544965,5,44.01251180816798
P04,off,46.002218868544965,5,38.64953475578352
P04,off,46.002218868544965,5,53.76017538326119
P04,off,46.002218868544965,5,47.45756354385626
P04,off,46.002218868544965,5,49.273896015743325
P04,off,46.002218868544965,5,55.713887218368086
P04,off,46.002218868544965,5,43.88292771741479
P04,off,46.002218868544965,5,39.56513592539575
P04,off,46.002218868544965,5,48.57979987889246
P04,off,46.002218868544965,5,44.25592158955902
P04,off,46.002218868544965,5,43.04406034979776
P04,off,46.002218868544965,5,42.858872636663534
P04,off,46.002218868544965,5,38.96035695432666
P04,off,46.002218868544965,5,44.08549208763067
P04,off,46.002218868544965,5,46.547188691603644
P04,off,46.002218868544965,5,43.31497831308518
P04,off,46.002218868544965,5,40.273975130025896
P04,off,46.002218868544965,5,38.355394292325826
P04,off,46.002218868544965,5,43.48005119137322
P05,off,48.660299700340346,5,49.06853588342195
P05,off,48.660299700340346,5,53.325547615073525
P05,off,48.660299700340346,5,53.45593510152884
P05,off,48.660299700340346,5,43.459321627148995
P05,off,48.660299700340346,5,44.351499092438985
P05,off,48.660299700340346,5,54.54026478786179
P05,off,48.660299700340346,5,39.88071025650683
P05,off,48.660299700340346,5,46.00791802816883
P05,off,48.660299700340346,5,42.651192151364086
P05,off,48.660299700340346,5,42.703184605136286
P05,off,48.660299700340346,5,43.2289689243742
P05,off,48.660299700340346,5,56.48132278750911
P05,off,48.660299700340346,5,49.82498876870951
P05,off,48.660299700340346,5,50.9145357150578
P05,off,48.660299700340346,5,50.7790040859067
P05,off,48.660299700340346,5,45.139628991578725
P05,off,48.660299700340346,5,48.62867830174675
P05,off,48.660299700340346,5,48.74306516605065
P05,off,48.660299700340346,5,43.06244833756536
P05,off,48.660299700340346,5,57.86637817700121
P05,off,48.660299700340346,5,48.69724646507204
P05,off,48.660299700340346,5,53.00805078475031
P05,off,48.660299700340346,5,49.60354840000765
P05,off,48.660299700340346,5,47.65393825725362
P05,off,48.660299700340346,5,49.953139977576456
P05,off,48.660299700340346,5,43.92073929510039
P05,off,48.660299700340346,5,52.13393246185392
P05,off,48.660299700340346,5,53.97466111816142
P05,off,48.660299700340346,5,45.9158533025449
P05,off,48.660299700340346,5,47.18368821292481
P05,off,48.660299700340346,5,33.08516330984329
P05,off,48.660299700340346,5,56.14345319086462
P05,off,48.660299700340346,5,49.69842596016124
P05,off,48.660299700340346,5,46.07157308860602
P05,off,48.660299700340346,5,54.31330171282169
P05,off,48.660299700340346,5,49.39743870976569
P05,off,48.660299700340346,5,42.15740944556967
P05,off,48.660299700340346,5,52.39338021699963
P05,off,48.660299700340346,5,54.64390468773702
P05,off,48.660299700340346,5,48.25111635915224
P05,off,48.660299700340346,5,54.78437132634522
P05,off,48.660299700340346,5,49.396442894151825
P05,off,48.660299700340346,5,48.708459482220086
P05,off,48.660299700340346,5,42.618115166849
P05,off,48.660299700340346,5,44.21342625597436
P05,off,48.660299700340346,5,52.07268265030301
P05,off,48.660299700340346,5,44.031606535947695
P05,off,48.660299700340346,5,53.727207462843225
P05,off,48.660299700340346,5,57.70038607276523
P05,off,48.660299700340346,5,43.38313352006227
P05,off,48.660299700340346,5,51.013178436783285
P05,off,48.660299700340346,5,48.81554863290964
P05,off,48.660299700340346,5,54.83813767754756
P05,off,48.660299700340346,5,51.207187327779096
P05,off,48.660299700340346,5,47.15595554991722
P05,off,48.660299700340346,5,47.12350445669231
P05,off,48.660299700340346,5,43.287424698348815
P05,off,48.660299700340346,5,42.49986259015584
P05,off,48.660299700340346,5,51.714833053068325
P05,off,48.660299700340346,5,39.984312627484194
P05,off,48.660299700340346,5,33.64948829837978
P05,off,48.660299700340346,5,48.722907230100276
P05,off,48.660299700340346,5,57.61484822801094
P05,off,48.660299700340346,5,36.05860737915589
P05,off,48.660299700340346,5,51.42747752409476
P05,off,48.660299700340346,5,53.53589431931516
P05,off,48.660299700340346,5,45.33795918013084
P05,off,48.660299700340346,5,53.79686459438301
P05,off,48.660299700340346,5,47.8320574476288
P05,off,48.660299700340346,5,42.186158687100125
P05,off,48.660299700340346,5,51.06825979595462
P05,off,48.660299700340346,5,44.926100301577065
P05,off,48.660299700340346,5,49.99293842002157
P05,off,48.660299700340346,5,51.50960868339815
P05,off,48.660299700340346,5,44.66891373692529
P05,off,48.660299700340346,5,52.29573441834035
P05,off,48.660299700340346,5,48.4652397638816
P05,off,48.660299700340346,5,56.562339964353676
P05,off,48.660299700340346,5,49.10380684538489
P05,off,48.660299700340346,5,52.19759836208196
P05,off,48.660299700340346,5,50.63176079167867
P05,off,48.660299700340346,5,50.223862964670886
P05,off,48.660299700340346,5,48.61446997272246
P05,off,48.660299700340346,5,55.734414460027736
P05,off,48.660299700340346,5,45.19187407335474
P05,off,48.660299700340346,5,41.96685334120639
P05,off,48.660299700340346,5,43.45784616513424
P05,off,48.660299700340346,5,51.921147564785706
P05,off,48.660299700340346,5,45.028054298787495
P05,off,48.660299700340346,5,42.961929725209785
P05,off,48.660299700340346,5,53.079475048594674
P05,off,48.660299700340346,5,45.434582805660405
P05,off,48.660299700340346,5,51.316157704115625
P05,off,48.660299700340346,5,45.39044256271179
P05,off,48.660299700340346,5,42.36353711459388
P05,off,48.660299700340346,5,39.752434831684226
P05,off,48.660299700340346,5,43.4678337312867
P05,off,48.660299700340346,5,52.24530250170388
P05,off,48.660299700340346,5,49.057193660451595
P05,off,48.660299700340346,5,54.09306162004374
P06,off,51.70881836712493,5,52.893009432959616
P06,off,51.70881836712493,5,51.7954994952914
P06,off,51.70881836712493,5,46.48535589797793
P06,off,51.70881836712493,5,50.05106920085832
P06,off,51.70881836712493,5,56.155874801064996
P06,off,51.70881836712493,5,52.76816763573775
P06,off,51.70881836712493,5,55.55217788401456
P06,off,51.70881836712493,5,41.47072064119796
P06,off,51.70881836712493,5,40.592288279450216
P06,off,51.70881836712493,5,57.653204172789664
P06,off,51.70881836712493,5,56.16631297675657
P06,off,51.70881836712493,5,52.92793950014055
P06,off,51.70881836712493,5,50.90404166008973
P06,off,51.70881836712493,5,49.38766620569426
P06,off,51.70881836712493,5,55.24999278943838
P06,off,51.70881836712493,5,59.231499359949794
P06,off,51.70881836712493,5,44.66550216817298
P06,off,51.70881836712493,5,54.430700632225346
P06,off,51.70881836712493,5,52.988068887785666
P06,off,51.70881836712493,5,50.660390863018755
P06,off,51.70881836712493,5,48.119969389253384
P06,off,51.70881836712493,5,64.0132206275716
P06,off,51.70881836712493,5,57.15262862912674
P06,off,51.70881836712493,5,49.60755421707613
P06,off,51.70881836712493,5,51.16558643599454
P06,off,51.70881836712493,5,50.28614383355532
P06,off,51.70881836712493,5,55.39629067455997
P06,off,51.70881836712493,5,48.87541328937456
P06,off,51.70881836712493,5,49.27149423745214
P06,off,51.70881836712493,5,51.59378392829981
P06,off,51.70881836712493,5,52.085874138424415
P06,off,51.70881836712493,5,54.52281741330216
P06,off,51.70881836712493,5,51.10783523103545
P06,off,51.70881836712493,5,54.692160330110504
P06,off,51.70881836712493,5,37.134123011015404
P06,off,51.70881836712493,5,55.19828261354171
P06,off,51.70881836712493,5,50.77704848786921
P06,off,51.70881836712493,5,52.66816458290337
P06,off,51.70881836712493,5,43.83738806868286
P06,off,51.70881836712493,5,56.96923727653762
P06,off,51.70881836712493,5,55.176410497716034
P06,off,51.70881836712493,5,52.53353329615746
P06,off,51.70881836712493,5,53.66828507069104
P06,off,51.70881836712493,5,49.04334561301678
P06,off,51.70881836712493,5,64.98958191206944
P06,off,51.70881836712493,5,50.38341330701106
P06,off,51.70881836712493,5,60.46534613945566
P06,off,51.70881836712493,5,48.54737280511139
P06,off,51.70881836712493,5,55.37028191236295
P06,off,51.70881836712493,5,47.67842227664583
P06,off,51.70881836712493,5,43.46622218729762
P06,off,51.70881836712493,5,60.67211378248025
P06,off,51.70881836712493,5,51.093900387552466
P06,off,51.70881836712493,5,51.50534518704523
P06,off,51.70881836712493,5,47.23054569829382
P06,off,51.70881836712493,5,53.85528027496138
P06,off,51.70881836712493,5,45.00370853811749
P06,off,51.70881836712493,5,53.11477406333808
P06,off,51.70881836712493,5,50.47930345139619
P06,off,51.70881836712493,5,54.771060627666856
P06,off,51.70881836712493,5,46.31592769692637
P06,off,51.70881836712493,5,51.11898050142711
P06,off,51.70881836712493,5,55.62893767931382
P06,off,51.70881836712493,5,51.58088403438202
P06,off,51.70881836712493,5,49.64899328489343
P06,off,51.70881836712493,5,49.33289636883377
P06,off,51.70881836712493,5,57.643552830399685
P06,off,51.70881836712493,5,50.34101451649092
P06,off,51.70881836712493,5,55.72624668318378
P06,off,51.70881836712493,5,48.33786558543043
P06,off,51.70881836712493,5,54.729492561501175
P06,off,51.70881836712493,5,45.563362451797076
P06,off,51.70881836712493,5,51.336597520778064
P06,off,51.70881836712493,5,59.201481558122765
P06,off,51.70881836712493,5,47.74477429979271
P06,off,51.70881836712493,5,54.54984025003572
P06,off,51.70881836712493,5,54.449288174024986
P06,off,51.70881836712493,5,45.58893011704728
P06,off,51.70881836712493,5,48.35676101872278
P06,off,51.70881836712493,5,49.56740066732172
P06,off,51.70881836712493,5,51.688883732133036
P06,off,51.70881836712493,5,47.14164205875878
P06,off,51.70881836712493,5,45.62899222260082
P06,off,51.70881836712493,5,47.3518670281267
P06,off,51.70881836712493,5,52.9123229014917
P06,off,51.70881836712493,5,43.66109808511005
P06,off,51.70881836712493,5,49.398869746172146
P06,off,51.70881836712493,5,55.211751826971515
P06,off,51.70881836712493,5,45.21188410210784
P06,off,51.70881836712493,5,58.27841012023088
P06,off,51.70881836712493,5,47.169211471081624
P06,off,51.70881836712493,5,50.89189444949249
P06,off,51.70881836712493,5,55.1818041640726
P06,off,51.70881836712493,5,50.826981570145726
P06,off,51.70881836712493,5,49.189992032829615
P06,off,51.70881836712493,5,58.83670781923626
P06,off,51.70881836712493,5,49.13746985109371
P06,off,51.70881836712493,5,53.448175658897554
P06,off,51.70881836712493,5,40.060224268584285
P06,off,51.70881836712493,5,50.15946054326098
P07,off,41.33084715675764,5,37.42296878501047
P07,off,41.33084715675764,5,39.92366371873848
P07,off,41.33084715675764,5,35.98323093891056
P07,off,41.33084715675764,5,41.14544914984142
P07,off,41.33084715675764,5,34.58452940163019
P07,off,41.33084715675764,5,32.66219871186212
P07,off,41.33084715675764,5,46.5915960493163
